local_ts,esp_ts,gyro_x,gyro_y,gyro_z
2026-01-29 16:49:29.796,2026-01-29T09:49:29.284Z,0.3535,0.0703,-1.1016
2026-01-29 16:49:29.797,2026-01-29T09:49:29.294Z,0.4121,-0.0566,-1.0176
2026-01-29 16:49:29.798,2026-01-29T09:49:29.304Z,0.4355,-0.2051,-0.9238
2026-01-29 16:49:29.826,2026-01-29T09:49:29.314Z,0.3398,-0.3516,-0.7969
2026-01-29 16:49:29.827,2026-01-29T09:49:29.324Z,0.1875,-0.4551,-0.6094
2026-01-29 16:49:29.828,2026-01-29T09:49:29.334Z,0.0410,-0.4180,-0.3418
2026-01-29 16:49:29.857,2026-01-29T09:49:29.344Z,-0.0391,-0.3516,-0.0645
2026-01-29 16:49:29.858,2026-01-29T09:49:29.354Z,-0.0684,-0.3379,0.1992
2026-01-29 16:49:29.858,2026-01-29T09:49:29.364Z,-0.0898,-0.3770,0.4531
2026-01-29 16:49:29.886,2026-01-29T09:49:29.374Z,-0.1270,-0.4414,0.6992
2026-01-29 16:49:29.888,2026-01-29T09:49:29.384Z,-0.1699,-0.5234,0.9160
2026-01-29 16:49:29.889,2026-01-29T09:49:29.394Z,-0.1973,-0.6348,1.0684
2026-01-29 16:49:29.946,2026-01-29T09:49:29.404Z,-0.2324,-0.8223,1.1562
2026-01-29 16:49:29.948,2026-01-29T09:49:29.414Z,-0.3379,-1.0547,1.2285
2026-01-29 16:49:29.948,2026-01-29T09:49:29.424Z,-0.4785,-1.2266,1.3379
2026-01-29 16:49:29.948,2026-01-29T09:49:29.434Z,-0.5996,-1.2676,1.5039
2026-01-29 16:49:29.948,2026-01-29T09:49:29.444Z,-0.6777,-1.2422,1.6758
2026-01-29 16:49:29.949,2026-01-29T09:49:29.454Z,-0.7422,-1.2012,1.8359
2026-01-29 16:49:29.978,2026-01-29T09:49:29.464Z,-0.8379,-1.1445,1.9453
2026-01-29 16:49:29.978,2026-01-29T09:49:29.474Z,-0.9277,-0.9688,2.0352
2026-01-29 16:49:29.978,2026-01-29T09:49:29.484Z,-0.9688,-0.6367,2.1172
2026-01-29 16:49:30.006,2026-01-29T09:49:29.494Z,-0.9590,-0.2930,2.2070
2026-01-29 16:49:30.008,2026-01-29T09:49:29.504Z,-0.9688,-0.0684,2.2988
2026-01-29 16:49:30.009,2026-01-29T09:49:29.514Z,-1.0371,0.0703,2.3516
2026-01-29 16:49:30.039,2026-01-29T09:49:29.524Z,-1.0879,0.1680,2.4219
2026-01-29 16:49:30.039,2026-01-29T09:49:29.534Z,-1.1191,0.1816,2.4570
2026-01-29 16:49:30.040,2026-01-29T09:49:29.544Z,-1.1562,0.1133,2.4473
2026-01-29 16:49:30.069,2026-01-29T09:49:29.554Z,-1.2109,-0.0137,2.4004
2026-01-29 16:49:30.099,2026-01-29T09:49:29.564Z,-1.2773,-0.1699,2.3340
2026-01-29 16:49:30.100,2026-01-29T09:49:29.574Z,-1.3105,-0.3457,2.2656
2026-01-29 16:49:30.100,2026-01-29T09:49:29.584Z,-1.3320,-0.4766,2.1875
2026-01-29 16:49:30.100,2026-01-29T09:49:29.594Z,-1.3516,-0.4395,2.1348
2026-01-29 16:49:30.100,2026-01-29T09:49:29.604Z,-1.3379,-0.3926,2.0977
2026-01-29 16:49:30.129,2026-01-29T09:49:29.614Z,-1.2910,-0.3281,2.0625
2026-01-29 16:49:30.129,2026-01-29T09:49:29.624Z,-1.2559,-0.2227,1.9746
2026-01-29 16:49:30.129,2026-01-29T09:49:29.634Z,-1.2168,-0.0293,1.8828
2026-01-29 16:49:30.158,2026-01-29T09:49:29.644Z,-1.1445,0.0898,1.7559
2026-01-29 16:49:30.158,2026-01-29T09:49:29.654Z,-1.0234,0.1406,1.5898
2026-01-29 16:49:30.159,2026-01-29T09:49:29.664Z,-0.8926,0.0996,1.3379
2026-01-29 16:49:30.186,2026-01-29T09:49:29.674Z,-0.8086,0.1328,1.0645
2026-01-29 16:49:30.187,2026-01-29T09:49:29.684Z,-0.7383,0.2852,0.8066
2026-01-29 16:49:30.188,2026-01-29T09:49:29.694Z,-0.6074,0.3672,0.5410
2026-01-29 16:49:30.216,2026-01-29T09:49:29.704Z,-0.4570,0.4238,0.2812
2026-01-29 16:49:30.217,2026-01-29T09:49:29.714Z,-0.3105,0.4805,0.0547
2026-01-29 16:49:30.217,2026-01-29T09:49:29.724Z,-0.1348,0.4746,-0.1621
2026-01-29 16:49:30.246,2026-01-29T09:49:29.734Z,0.0469,0.4609,-0.3711
2026-01-29 16:49:30.248,2026-01-29T09:49:29.744Z,0.2344,0.4395,-0.5703
2026-01-29 16:49:30.249,2026-01-29T09:49:29.754Z,0.4688,0.3086,-0.7871
2026-01-29 16:49:30.278,2026-01-29T09:49:29.764Z,0.7129,0.0312,-0.9414
2026-01-29 16:49:30.278,2026-01-29T09:49:29.774Z,0.7969,-0.4375,-0.9941
2026-01-29 16:49:30.278,2026-01-29T09:49:29.784Z,0.6094,-1.0762,-0.8867
2026-01-29 16:49:30.306,2026-01-29T09:49:29.794Z,0.2500,-1.4707,-0.6074
2026-01-29 16:49:30.307,2026-01-29T09:49:29.804Z,-0.1172,-1.3223,-0.2754
2026-01-29 16:49:30.308,2026-01-29T09:49:29.814Z,-0.2148,-0.9492,-0.1914
2026-01-29 16:49:30.338,2026-01-29T09:49:29.824Z,-0.0566,-0.8242,-0.3984
2026-01-29 16:49:30.338,2026-01-29T09:49:29.834Z,0.1719,-0.9023,-0.6855
2026-01-29 16:49:30.338,2026-01-29T09:49:29.844Z,0.3164,-0.7832,-0.8770
2026-01-29 16:49:30.368,2026-01-29T09:49:29.854Z,0.3574,-0.1387,-0.8379
2026-01-29 16:49:30.368,2026-01-29T09:49:29.864Z,0.3691,0.6621,-0.6484
2026-01-29 16:49:30.368,2026-01-29T09:49:29.874Z,0.3594,1.2207,-0.4941
2026-01-29 16:49:30.396,2026-01-29T09:49:29.884Z,0.3281,1.4473,-0.4414
2026-01-29 16:49:30.397,2026-01-29T09:49:29.894Z,0.3594,1.3711,-0.4375
2026-01-29 16:49:30.398,2026-01-29T09:49:29.904Z,0.3945,1.1191,-0.4512
2026-01-29 16:49:30.426,2026-01-29T09:49:29.914Z,0.3711,0.8125,-0.4746
2026-01-29 16:49:30.428,2026-01-29T09:49:29.924Z,0.3164,0.4082,-0.5117
2026-01-29 16:49:30.428,2026-01-29T09:49:29.934Z,0.2383,-0.0078,-0.5352
2026-01-29 16:49:30.456,2026-01-29T09:49:29.944Z,0.1621,-0.3105,-0.5215
2026-01-29 16:49:30.458,2026-01-29T09:49:29.954Z,0.1172,-0.4336,-0.4902
2026-01-29 16:49:30.458,2026-01-29T09:49:29.964Z,0.0996,-0.4336,-0.4648
2026-01-29 16:49:30.485,2026-01-29T09:49:29.974Z,0.1191,-0.3359,-0.4492
2026-01-29 16:49:30.517,2026-01-29T09:49:29.984Z,0.1602,-0.1914,-0.4316
2026-01-29 16:49:30.517,2026-01-29T09:49:29.994Z,0.1953,0.0156,-0.3984
2026-01-29 16:49:30.518,2026-01-29T09:49:30.004Z,0.2344,0.2812,-0.3555
2026-01-29 16:49:30.577,2026-01-29T09:49:30.014Z,0.2285,0.4648,-0.3438
2026-01-29 16:49:30.579,2026-01-29T09:49:30.024Z,0.2344,0.4805,-0.3457
2026-01-29 16:49:30.579,2026-01-29T09:49:30.034Z,0.2520,0.4570,-0.3242
2026-01-29 16:49:30.579,2026-01-29T09:49:30.044Z,0.2578,0.3594,-0.3223
2026-01-29 16:49:30.579,2026-01-29T09:49:30.054Z,0.2676,0.2109,-0.3145
2026-01-29 16:49:30.580,2026-01-29T09:49:30.064Z,0.2578,0.0781,-0.3066
2026-01-29 16:49:30.581,2026-01-29T09:49:30.074Z,0.2422,0.0391,-0.2988
2026-01-29 16:49:30.582,2026-01-29T09:49:30.084Z,0.2383,0.0527,-0.3008
2026-01-29 16:49:30.582,2026-01-29T09:49:30.094Z,0.2559,0.0801,-0.2773
2026-01-29 16:49:30.608,2026-01-29T09:49:30.104Z,0.2754,0.1797,-0.2461
2026-01-29 16:49:30.608,2026-01-29T09:49:30.114Z,0.2812,0.2480,-0.2148
2026-01-29 16:49:30.636,2026-01-29T09:49:30.124Z,0.2871,0.3145,-0.1992
2026-01-29 16:49:30.637,2026-01-29T09:49:30.134Z,0.3223,0.3027,-0.1973
2026-01-29 16:49:30.638,2026-01-29T09:49:30.144Z,0.3379,0.2305,-0.2207
2026-01-29 16:49:30.668,2026-01-29T09:49:30.154Z,0.3281,0.1855,-0.2168
2026-01-29 16:49:30.669,2026-01-29T09:49:30.164Z,0.3457,0.0801,-0.2227
2026-01-29 16:49:30.669,2026-01-29T09:49:30.174Z,0.3574,0.0137,-0.2402
2026-01-29 16:49:30.699,2026-01-29T09:49:30.184Z,0.3418,-0.0430,-0.2500
2026-01-29 16:49:30.699,2026-01-29T09:49:30.194Z,0.3066,-0.0605,-0.2637
2026-01-29 16:49:30.699,2026-01-29T09:49:30.204Z,0.3105,-0.1113,-0.3066
2026-01-29 16:49:30.728,2026-01-29T09:49:30.214Z,0.3457,-0.1504,-0.3398
2026-01-29 16:49:30.728,2026-01-29T09:49:30.224Z,0.3613,-0.1172,-0.3457
2026-01-29 16:49:30.728,2026-01-29T09:49:30.234Z,0.3633,-0.0430,-0.3438
2026-01-29 16:49:30.756,2026-01-29T09:49:30.244Z,0.4043,0.0195,-0.3594
2026-01-29 16:49:30.758,2026-01-29T09:49:30.254Z,0.4414,0.0781,-0.4043
2026-01-29 16:49:30.758,2026-01-29T09:49:30.264Z,0.4824,0.1562,-0.4453
2026-01-29 16:49:30.786,2026-01-29T09:49:30.274Z,0.5156,0.2168,-0.4570
2026-01-29 16:49:30.788,2026-01-29T09:49:30.284Z,0.5352,0.2324,-0.4863
2026-01-29 16:49:30.789,2026-01-29T09:49:30.294Z,0.5586,0.2422,-0.5371
2026-01-29 16:49:30.818,2026-01-29T09:49:30.304Z,0.5879,0.2754,-0.5859
2026-01-29 16:49:30.818,2026-01-29T09:49:30.314Z,0.6211,0.2734,-0.6230
2026-01-29 16:49:30.818,2026-01-29T09:49:30.324Z,0.6484,0.2793,-0.6602
2026-01-29 16:49:30.846,2026-01-29T09:49:30.334Z,0.6914,0.2891,-0.6875
2026-01-29 16:49:30.848,2026-01-29T09:49:30.344Z,0.7266,0.3047,-0.7148
2026-01-29 16:49:30.848,2026-01-29T09:49:30.354Z,0.7617,0.2773,-0.7520
2026-01-29 16:49:30.876,2026-01-29T09:49:30.364Z,0.8047,0.2695,-0.8047
2026-01-29 16:49:30.878,2026-01-29T09:49:30.374Z,0.8379,0.3027,-0.8652
2026-01-29 16:49:30.878,2026-01-29T09:49:30.384Z,0.8770,0.3594,-0.9141
2026-01-29 16:49:30.937,2026-01-29T09:49:30.394Z,0.9004,0.5000,-0.9473
2026-01-29 16:49:30.939,2026-01-29T09:49:30.404Z,0.8633,0.6094,-1.0117
2026-01-29 16:49:30.939,2026-01-29T09:49:30.414Z,0.8105,0.6699,-1.1230
2026-01-29 16:49:30.939,2026-01-29T09:49:30.424Z,0.7852,0.7266,-1.2402
2026-01-29 16:49:30.941,2026-01-29T09:49:30.434Z,0.7832,0.7715,-1.3496
2026-01-29 16:49:30.941,2026-01-29T09:49:30.444Z,0.7500,0.7539,-1.4219
2026-01-29 16:49:30.968,2026-01-29T09:49:30.454Z,0.7227,0.7168,-1.4883
2026-01-29 16:49:30.968,2026-01-29T09:49:30.464Z,0.7520,0.6445,-1.5410
2026-01-29 16:49:30.968,2026-01-29T09:49:30.474Z,0.7773,0.5293,-1.5879
2026-01-29 16:49:30.998,2026-01-29T09:49:30.484Z,0.7656,0.3965,-1.6074
2026-01-29 16:49:30.998,2026-01-29T09:49:30.494Z,0.7246,0.2676,-1.5938
2026-01-29 16:49:30.998,2026-01-29T09:49:30.504Z,0.6211,0.3398,-1.5059
2026-01-29 16:49:31.026,2026-01-29T09:49:30.514Z,0.5859,0.4238,-1.3379
2026-01-29 16:49:31.027,2026-01-29T09:49:30.524Z,0.7344,0.0312,-1.2500
2026-01-29 16:49:31.028,2026-01-29T09:49:30.534Z,0.7422,-0.4277,-1.1855
2026-01-29 16:49:31.056,2026-01-29T09:49:30.544Z,0.5781,-0.7422,-1.0488
2026-01-29 16:49:31.057,2026-01-29T09:49:30.554Z,0.3047,-0.9375,-0.8516
2026-01-29 16:49:31.058,2026-01-29T09:49:30.564Z,0.0801,-0.9805,-0.6035
2026-01-29 16:49:31.086,2026-01-29T09:49:30.574Z,-0.0293,-0.9805,-0.3223
2026-01-29 16:49:31.087,2026-01-29T09:49:30.584Z,-0.0859,-1.0977,-0.0508
2026-01-29 16:49:31.088,2026-01-29T09:49:30.594Z,-0.1504,-1.2988,0.2207
2026-01-29 16:49:31.116,2026-01-29T09:49:30.604Z,-0.2402,-1.4629,0.4844
2026-01-29 16:49:31.117,2026-01-29T09:49:30.614Z,-0.3711,-1.5254,0.7402
2026-01-29 16:49:31.118,2026-01-29T09:49:30.624Z,-0.4941,-1.5000,0.9844
2026-01-29 16:49:31.145,2026-01-29T09:49:30.634Z,-0.5762,-1.4355,1.2090
2026-01-29 16:49:31.147,2026-01-29T09:49:30.644Z,-0.6328,-1.3848,1.4180
2026-01-29 16:49:31.147,2026-01-29T09:49:30.654Z,-0.6621,-1.3340,1.6172
2026-01-29 16:49:31.175,2026-01-29T09:49:30.664Z,-0.6836,-1.2754,1.8203
2026-01-29 16:49:31.177,2026-01-29T09:49:30.674Z,-0.7031,-1.2227,2.0000
2026-01-29 16:49:31.177,2026-01-29T09:49:30.684Z,-0.7324,-1.1348,2.1719
2026-01-29 16:49:31.205,2026-01-29T09:49:30.694Z,-0.7812,-0.9766,2.3613
2026-01-29 16:49:31.207,2026-01-29T09:49:30.704Z,-0.8828,-0.8320,2.5195
2026-01-29 16:49:31.207,2026-01-29T09:49:30.714Z,-1.0391,-0.7012,2.6562
2026-01-29 16:49:31.236,2026-01-29T09:49:30.724Z,-1.1973,-0.5488,2.7910
2026-01-29 16:49:31.238,2026-01-29T09:49:30.734Z,-1.3145,-0.4551,2.8848
2026-01-29 16:49:31.238,2026-01-29T09:49:30.744Z,-1.4043,-0.3730,2.9316
2026-01-29 16:49:31.267,2026-01-29T09:49:30.754Z,-1.4551,-0.3457,2.9375
2026-01-29 16:49:31.267,2026-01-29T09:49:30.764Z,-1.4805,-0.3340,2.9199
2026-01-29 16:49:31.268,2026-01-29T09:49:30.774Z,-1.5020,-0.3516,2.8301
2026-01-29 16:49:31.299,2026-01-29T09:49:30.784Z,-1.4766,-0.3945,2.7383
2026-01-29 16:49:31.300,2026-01-29T09:49:30.794Z,-1.3945,-0.3750,2.6621
2026-01-29 16:49:31.300,2026-01-29T09:49:30.804Z,-1.3516,-0.2676,2.5410
2026-01-29 16:49:31.330,2026-01-29T09:49:30.814Z,-1.3281,-0.0898,2.4316
2026-01-29 16:49:31.330,2026-01-29T09:49:30.824Z,-1.3086,0.1113,2.2930
2026-01-29 16:49:31.330,2026-01-29T09:49:30.834Z,-1.2734,0.3066,2.1387
2026-01-29 16:49:31.359,2026-01-29T09:49:30.844Z,-1.2168,0.4023,1.9180
2026-01-29 16:49:31.359,2026-01-29T09:49:30.854Z,-1.1660,0.4648,1.6816
2026-01-29 16:49:31.360,2026-01-29T09:49:30.864Z,-1.0859,0.4297,1.4082
2026-01-29 16:49:31.388,2026-01-29T09:49:30.874Z,-0.9629,0.2559,1.1211
2026-01-29 16:49:31.388,2026-01-29T09:49:30.884Z,-0.8027,0.1074,0.8809
2026-01-29 16:49:31.388,2026-01-29T09:49:30.894Z,-0.6016,-0.0332,0.6543
2026-01-29 16:49:31.415,2026-01-29T09:49:30.904Z,-0.4473,-0.0098,0.4004
2026-01-29 16:49:31.417,2026-01-29T09:49:30.914Z,-0.2891,-0.0508,0.1406
2026-01-29 16:49:31.418,2026-01-29T09:49:30.924Z,-0.1348,-0.2578,-0.0488
2026-01-29 16:49:31.446,2026-01-29T09:49:30.934Z,-0.0117,-0.4609,-0.2070
2026-01-29 16:49:31.448,2026-01-29T09:49:30.944Z,0.0664,-0.6016,-0.4160
2026-01-29 16:49:31.448,2026-01-29T09:49:30.954Z,0.1738,-0.7305,-0.7031
2026-01-29 16:49:31.479,2026-01-29T09:49:30.964Z,0.4082,-0.9238,-1.0410
2026-01-29 16:49:31.479,2026-01-29T09:49:30.974Z,0.6758,-1.1992,-1.3613
2026-01-29 16:49:31.479,2026-01-29T09:49:30.984Z,0.7051,-1.4395,-1.5391
2026-01-29 16:49:31.508,2026-01-29T09:49:30.994Z,0.4004,-1.3125,-1.3320
2026-01-29 16:49:31.508,2026-01-29T09:49:31.004Z,0.2148,-0.7793,-0.7988
2026-01-29 16:49:31.508,2026-01-29T09:49:31.014Z,0.2891,-0.1777,-0.3809
2026-01-29 16:49:31.536,2026-01-29T09:49:31.024Z,0.3770,0.0566,-0.4473
2026-01-29 16:49:31.537,2026-01-29T09:49:31.034Z,0.3105,0.0000,-0.7930
2026-01-29 16:49:31.537,2026-01-29T09:49:31.044Z,0.3066,0.0645,-1.0215
2026-01-29 16:49:31.566,2026-01-29T09:49:31.054Z,0.4609,0.2344,-1.0098
2026-01-29 16:49:31.568,2026-01-29T09:49:31.064Z,0.4902,0.4551,-0.7871
2026-01-29 16:49:31.568,2026-01-29T09:49:31.074Z,0.3750,0.7773,-0.4746
2026-01-29 16:49:31.598,2026-01-29T09:49:31.084Z,0.2363,0.8711,-0.3086
2026-01-29 16:49:31.628,2026-01-29T09:49:31.094Z,0.2031,0.6523,-0.3906
2026-01-29 16:49:31.628,2026-01-29T09:49:31.104Z,0.2930,0.4062,-0.5176
2026-01-29 16:49:31.629,2026-01-29T09:49:31.114Z,0.3047,0.2754,-0.5371
2026-01-29 16:49:31.629,2026-01-29T09:49:31.124Z,0.2266,0.1719,-0.5156
2026-01-29 16:49:31.629,2026-01-29T09:49:31.134Z,0.1934,0.0117,-0.5234
2026-01-29 16:49:31.656,2026-01-29T09:49:31.144Z,0.1797,-0.1484,-0.5625
2026-01-29 16:49:31.657,2026-01-29T09:49:31.154Z,0.1543,-0.2480,-0.5801
2026-01-29 16:49:31.658,2026-01-29T09:49:31.164Z,0.1348,-0.3555,-0.5625
2026-01-29 16:49:31.686,2026-01-29T09:49:31.174Z,0.1387,-0.4258,-0.5215
2026-01-29 16:49:31.688,2026-01-29T09:49:31.184Z,0.1836,-0.3984,-0.5059
2026-01-29 16:49:31.688,2026-01-29T09:49:31.194Z,0.2422,-0.2754,-0.5312
2026-01-29 16:49:31.718,2026-01-29T09:49:31.204Z,0.2793,-0.0117,-0.5332
2026-01-29 16:49:31.718,2026-01-29T09:49:31.214Z,0.2930,0.2188,-0.4980
2026-01-29 16:49:31.718,2026-01-29T09:49:31.224Z,0.3027,0.3750,-0.4668
2026-01-29 16:49:31.746,2026-01-29T09:49:31.234Z,0.3301,0.4199,-0.4512
2026-01-29 16:49:31.747,2026-01-29T09:49:31.244Z,0.3496,0.4043,-0.4141
2026-01-29 16:49:31.748,2026-01-29T09:49:31.254Z,0.3496,0.3770,-0.3691
2026-01-29 16:49:31.776,2026-01-29T09:49:31.264Z,0.3457,0.3105,-0.3340
2026-01-29 16:49:31.777,2026-01-29T09:49:31.274Z,0.3379,0.2715,-0.3223
2026-01-29 16:49:31.778,2026-01-29T09:49:31.284Z,0.3320,0.2441,-0.3027
2026-01-29 16:49:31.806,2026-01-29T09:49:31.294Z,0.3340,0.2695,-0.2754
2026-01-29 16:49:31.807,2026-01-29T09:49:31.304Z,0.3184,0.2891,-0.2676
2026-01-29 16:49:31.807,2026-01-29T09:49:31.314Z,0.2871,0.3867,-0.2461
2026-01-29 16:49:31.836,2026-01-29T09:49:31.324Z,0.2871,0.3633,-0.2070
2026-01-29 16:49:31.837,2026-01-29T09:49:31.334Z,0.2910,0.2949,-0.1895
2026-01-29 16:49:31.869,2026-01-29T09:49:31.344Z,0.2676,0.2090,-0.1992
2026-01-29 16:49:31.870,2026-01-29T09:49:31.354Z,0.2383,0.1230,-0.2246
2026-01-29 16:49:31.870,2026-01-29T09:49:31.364Z,0.2324,0.0371,-0.2344
2026-01-29 16:49:31.870,2026-01-29T09:49:31.374Z,0.2090,-0.0176,-0.2168
2026-01-29 16:49:31.898,2026-01-29T09:49:31.384Z,0.2148,0.0098,-0.2012
2026-01-29 16:49:31.898,2026-01-29T09:49:31.394Z,0.2324,0.0020,-0.2188
2026-01-29 16:49:31.898,2026-01-29T09:49:31.404Z,0.2559,0.0137,-0.2480
2026-01-29 16:49:31.926,2026-01-29T09:49:31.414Z,0.2949,0.0840,-0.2402
2026-01-29 16:49:31.927,2026-01-29T09:49:31.424Z,0.3359,0.1836,-0.2188
2026-01-29 16:49:31.928,2026-01-29T09:49:31.434Z,0.3516,0.2812,-0.2363
2026-01-29 16:49:31.956,2026-01-29T09:49:31.444Z,0.3848,0.3496,-0.2676
2026-01-29 16:49:31.957,2026-01-29T09:49:31.454Z,0.4160,0.3750,-0.2891
2026-01-29 16:49:31.958,2026-01-29T09:49:31.464Z,0.4375,0.3535,-0.3008
2026-01-29 16:49:31.986,2026-01-29T09:49:31.474Z,0.4688,0.3164,-0.3516
2026-01-29 16:49:31.987,2026-01-29T09:49:31.484Z,0.4824,0.2656,-0.4004
2026-01-29 16:49:32.016,2026-01-29T09:49:31.494Z,0.4727,0.2227,-0.4395
2026-01-29 16:49:32.017,2026-01-29T09:49:31.504Z,0.4805,0.2363,-0.4648
2026-01-29 16:49:32.018,2026-01-29T09:49:31.514Z,0.5137,0.2461,-0.4902
2026-01-29 16:49:32.018,2026-01-29T09:49:31.524Z,0.5527,0.2227,-0.5488
2026-01-29 16:49:32.106,2026-01-29T09:49:31.534Z,0.5977,0.2090,-0.6074
2026-01-29 16:49:32.137,2026-01-29T09:49:31.544Z,0.6426,0.2285,-0.6680
2026-01-29 16:49:32.138,2026-01-29T09:49:31.554Z,0.6738,0.2910,-0.7285
2026-01-29 16:49:32.139,2026-01-29T09:49:31.564Z,0.6895,0.4258,-0.7773
2026-01-29 16:49:32.256,2026-01-29T09:49:31.574Z,0.7012,0.6191,-0.8281
2026-01-29 16:49:32.258,2026-01-29T09:49:31.584Z,0.7129,0.7910,-0.8984
2026-01-29 16:49:32.259,2026-01-29T09:49:31.594Z,0.7148,0.9414,-0.9590
2026-01-29 16:49:32.317,2026-01-29T09:49:31.604Z,0.7031,1.0488,-1.0293
2026-01-29 16:49:32.319,2026-01-29T09:49:31.614Z,0.6699,1.0391,-1.1270
2026-01-29 16:49:32.319,2026-01-29T09:49:31.624Z,0.6602,1.0352,-1.2090
2026-01-29 16:49:32.319,2026-01-29T09:49:31.634Z,0.6660,1.0156,-1.2793
2026-01-29 16:49:32.320,2026-01-29T09:49:31.644Z,0.6348,0.9277,-1.3574
2026-01-29 16:49:32.320,2026-01-29T09:49:31.654Z,0.6016,0.8516,-1.4180
2026-01-29 16:49:32.320,2026-01-29T09:49:31.664Z,0.5605,0.7969,-1.4336
2026-01-29 16:49:32.321,2026-01-29T09:49:31.674Z,0.5566,0.6895,-1.4570
2026-01-29 16:49:32.349,2026-01-29T09:49:31.684Z,0.5898,0.6270,-1.4727
2026-01-29 16:49:32.350,2026-01-29T09:49:31.694Z,0.6211,0.5840,-1.4824
2026-01-29 16:49:32.350,2026-01-29T09:49:31.704Z,0.6113,0.5176,-1.4688
2026-01-29 16:49:32.350,2026-01-29T09:49:31.714Z,0.5918,0.4277,-1.4082
2026-01-29 16:49:32.350,2026-01-29T09:49:31.724Z,0.5918,0.2578,-1.2910
2026-01-29 16:49:32.350,2026-01-29T09:49:31.734Z,0.5781,-0.0273,-1.1328
2026-01-29 16:49:32.378,2026-01-29T09:49:31.774Z,0.1387,-0.8945,-0.2949
2026-01-29 16:49:32.378,2026-01-29T09:49:31.784Z,0.0137,-1.1172,-0.1328
2026-01-29 16:49:32.378,2026-01-29T09:49:31.794Z,-0.1152,-1.2402,0.0430
2026-01-29 16:49:32.379,2026-01-29T09:49:31.834Z,-0.3477,-0.9980,0.7969
2026-01-29 16:49:32.380,2026-01-29T09:49:31.844Z,-0.3965,-0.8457,0.9980
2026-01-29 16:49:32.408,2026-01-29T09:49:31.854Z,-0.4414,-0.6953,1.2051
2026-01-29 16:49:32.409,2026-01-29T09:49:31.864Z,-0.4863,-0.6387,1.3750
2026-01-29 16:49:32.409,2026-01-29T09:49:31.874Z,-0.5020,-0.6914,1.4941
2026-01-29 16:49:32.436,2026-01-29T09:49:31.884Z,-0.5195,-0.7422,1.5820
2026-01-29 16:49:32.438,2026-01-29T09:49:31.894Z,-0.5762,-0.7676,1.6523
2026-01-29 16:49:32.438,2026-01-29T09:49:31.904Z,-0.6504,-0.8887,1.7070
2026-01-29 16:49:32.438,2026-01-29T09:49:31.914Z,-0.7520,-1.0020,1.7539
2026-01-29 16:49:32.438,2026-01-29T09:49:31.924Z,-0.8398,-1.0215,1.8320
2026-01-29 16:49:32.439,2026-01-29T09:49:31.934Z,-0.9062,-1.0000,1.9023
2026-01-29 16:49:32.468,2026-01-29T09:49:31.944Z,-0.9316,-1.0020,1.9473
2026-01-29 16:49:32.468,2026-01-29T09:49:31.954Z,-0.9473,-1.0176,1.9453
2026-01-29 16:49:32.468,2026-01-29T09:49:31.964Z,-0.9531,-1.0137,1.9258
2026-01-29 16:49:32.469,2026-01-29T09:49:31.974Z,-0.9609,-0.9727,1.9004
2026-01-29 16:49:32.497,2026-01-29T09:49:31.984Z,-0.9570,-0.8711,1.8887
2026-01-29 16:49:32.526,2026-01-29T09:49:31.994Z,-0.9277,-0.7324,1.8691
2026-01-29 16:49:32.528,2026-01-29T09:49:32.004Z,-0.9199,-0.6289,1.8320
2026-01-29 16:49:32.528,2026-01-29T09:49:32.014Z,-0.9355,-0.5000,1.8086
2026-01-29 16:49:32.528,2026-01-29T09:49:32.024Z,-0.9414,-0.3477,1.7871
2026-01-29 16:49:32.529,2026-01-29T09:49:32.034Z,-0.9570,-0.1973,1.7520
2026-01-29 16:49:32.558,2026-01-29T09:49:32.044Z,-0.9941,-0.0879,1.7031
2026-01-29 16:49:32.558,2026-01-29T09:49:32.054Z,-1.0195,0.0195,1.6621
2026-01-29 16:49:32.559,2026-01-29T09:49:32.064Z,-1.0352,0.0820,1.6211
2026-01-29 16:49:32.586,2026-01-29T09:49:32.074Z,-1.0449,0.1172,1.5703
2026-01-29 16:49:32.587,2026-01-29T09:49:32.084Z,-1.0469,0.1367,1.5215
2026-01-29 16:49:32.616,2026-01-29T09:49:32.094Z,-1.0352,0.1836,1.4727
2026-01-29 16:49:32.617,2026-01-29T09:49:32.104Z,-1.0059,0.1523,1.3984
2026-01-29 16:49:32.618,2026-01-29T09:49:32.114Z,-0.9629,0.0566,1.3340
2026-01-29 16:49:32.618,2026-01-29T09:49:32.124Z,-0.9082,-0.0332,1.2520
2026-01-29 16:49:32.706,2026-01-29T09:49:32.134Z,-0.8145,-0.1270,1.1641
2026-01-29 16:49:32.708,2026-01-29T09:49:32.144Z,-0.7266,-0.2207,1.0566
2026-01-29 16:49:32.708,2026-01-29T09:49:32.154Z,-0.6270,-0.3203,0.9375
2026-01-29 16:49:32.708,2026-01-29T09:49:32.164Z,-0.5508,-0.4199,0.8281
2026-01-29 16:49:32.710,2026-01-29T09:49:32.174Z,-0.5059,-0.4727,0.7422
2026-01-29 16:49:32.711,2026-01-29T09:49:32.184Z,-0.4590,-0.5469,0.6660
2026-01-29 16:49:32.711,2026-01-29T09:49:32.194Z,-0.4121,-0.5957,0.5762
2026-01-29 16:49:32.711,2026-01-29T09:49:32.204Z,-0.3496,-0.6113,0.4766
2026-01-29 16:49:32.711,2026-01-29T09:49:32.214Z,-0.2695,-0.6465,0.3672
